id,x,y,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,, 
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
1,132.85915,49.052214,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
2,135.80076,45.19841,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
3,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
4,136.47679,45.31867,,,,,
