TREE_GUID *,TREE_TYPE,SPIS,STRY,TREE_ALIVE,DEAD_TREE_CAUSE,GROUP_TYPE,CONIFER_STEM_STRAIGHTNESS,LOWEST_DEAD_BRANCH_HEIGHT,POINT_GUID *,TREE_OR_STUMP,DECAY_CLASS,STUMP_DECAY_CLASS,COPPICE_STOOL,LINKED_TREE_GUID *,TREE_LOCATION,OBJECTID *,OUTSIDE_PLOT,HEIGHT,TREE_HEIGHT,UC_HEIGHT,LC_HEIGHT,SHAPE *,DBH,DIAMETER_ONE,DIAMETER_TWO,SPECIES_GROUP,EXCESSIVE_LEAN,WINDSNAPPED,COPPICE_STOOL_GUID *,CROWN_DIAMETER_ONE,CROWN_DIAMETER_TWO,RECORD_STATUS,FIELDS_STATUS,TIMBER_HEIGHT,TREE_RESURVEY,GOOD_FELLING_PRACTICE,COPPICE_STOOL_DIAMETER,RANGE_DBH,RANGE_HEIGHT,RANGE_CROWN_DIAMETER_1,RANGE_CROWN_DIAMETER_2,RANGE_DIAMETER_ONE,RANGE_STUMP_HEIGHT,STUMP_TYPE,RANGE_DIAMETER_TWO,SIZE_RANK,PERCENTAGE_HEIGHT_REM,STUMP_AGE,IS_STUMP_AGE
{CFCEB033-EA9C-4DA6-8F94-6F98967F3E95},1,SS,4,1,<Null>,1,<Null>,<Null>,{89B25687-EDA0-4704-B00D-93EDDA162779},1,<Null>,<Null>,<Null>,<Null>,<Null>,128,<Null>,<Null>,<Null>,<Null>,<Null>,Point,25,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{65F896B8-7AC1-4A46-B746-29239AF43E3E},1,SS,4,1,<Null>,1,<Null>,<Null>,{89B25687-EDA0-4704-B00D-93EDDA162779},1,<Null>,<Null>,<Null>,<Null>,<Null>,114,<Null>,<Null>,<Null>,<Null>,<Null>,Point,18,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{89370F5E-0C93-47A8-B975-3F85543D8211},1,SS,4,1,<Null>,1,<Null>,<Null>,{89B25687-EDA0-4704-B00D-93EDDA162779},1,<Null>,<Null>,<Null>,<Null>,<Null>,119,<Null>,<Null>,<Null>,<Null>,<Null>,Point,10,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{27FD209C-8C0D-4A4E-B102-20CA65047F6D},1,SS,4,1,<Null>,1,<Null>,<Null>,{89B25687-EDA0-4704-B00D-93EDDA162779},1,<Null>,<Null>,<Null>,<Null>,<Null>,125,<Null>,<Null>,<Null>,<Null>,<Null>,Point,8,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{BAF9A36C-634F-4CD3-AD66-9FC77DAA927D},1,SS,4,1,<Null>,1,<Null>,<Null>,{89B25687-EDA0-4704-B00D-93EDDA162779},1,<Null>,<Null>,<Null>,<Null>,<Null>,109,<Null>,<Null>,<Null>,<Null>,<Null>,Point,21,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{FAF714A3-557B-4C1F-A132-62E4D14EDF4B},1,SS,4,1,<Null>,1,<Null>,<Null>,{89B25687-EDA0-4704-B00D-93EDDA162779},1,<Null>,<Null>,<Null>,<Null>,<Null>,116,<Null>,<Null>,<Null>,<Null>,<Null>,Point,21,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{FE48FCC3-0893-41AB-A677-CCD012B18BF1},1,SS,4,1,<Null>,1,<Null>,<Null>,{89B25687-EDA0-4704-B00D-93EDDA162779},1,<Null>,<Null>,<Null>,<Null>,<Null>,106,<Null>,<Null>,<Null>,<Null>,<Null>,Point,10,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{83F220B7-6426-4068-A316-1FD1EAA8103F},1,SS,4,1,<Null>,1,<Null>,<Null>,{89B25687-EDA0-4704-B00D-93EDDA162779},1,<Null>,<Null>,<Null>,<Null>,<Null>,118,<Null>,<Null>,<Null>,<Null>,<Null>,Point,11,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{17723420-9BE8-424C-9F98-ED6BF4785FDF},1,SS,4,1,<Null>,1,<Null>,<Null>,{89B25687-EDA0-4704-B00D-93EDDA162779},1,<Null>,<Null>,<Null>,<Null>,<Null>,108,<Null>,<Null>,<Null>,<Null>,<Null>,Point,22,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{98FA48E5-9979-4F23-B61A-D3D22A5F73EF},1,SS,4,1,<Null>,1,<Null>,<Null>,{89B25687-EDA0-4704-B00D-93EDDA162779},1,<Null>,<Null>,<Null>,<Null>,<Null>,105,<Null>,<Null>,<Null>,<Null>,<Null>,Point,26,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{E86604BC-0C7C-4D02-83D4-3D1AAADA9771},2,SS,4,1,<Null>,1,4,<Null>,{89B25687-EDA0-4704-B00D-93EDDA162779},1,<Null>,<Null>,<Null>,<Null>,<Null>,110,<Null>,<Null>,18.6,<Null>,<Null>,Point,31,<Null>,<Null>,<Null>,0,0,<Null>,4.3,4.3,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{93C7234C-DC0D-47D0-97EF-87B9B4A6FAAA},4,SS,4,1,<Null>,1,<Null>,<Null>,{89B25687-EDA0-4704-B00D-93EDDA162779},1,<Null>,<Null>,<Null>,<Null>,<Null>,111,0,<Null>,12.7,<Null>,<Null>,Point,12,<Null>,<Null>,<Null>,0,0,<Null>,1.6,1.8,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{1D88CACA-4B77-4575-AAD7-3245A3E02CC1},1,SS,4,1,<Null>,1,<Null>,<Null>,{89B25687-EDA0-4704-B00D-93EDDA162779},1,<Null>,<Null>,<Null>,<Null>,<Null>,112,<Null>,<Null>,<Null>,<Null>,<Null>,Point,15,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{24B7EBB7-194F-46F3-A7DA-A3B8333156C0},5,SS,4,1,<Null>,1,2,<Null>,{89B25687-EDA0-4704-B00D-93EDDA162779},1,<Null>,<Null>,<Null>,<Null>,<Null>,113,0,<Null>,16.4,<Null>,<Null>,Point,20,<Null>,<Null>,<Null>,0,0,<Null>,2.3,2.5,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{D0662418-CED8-4531-A699-4A94C326E782},1,SS,4,1,<Null>,1,<Null>,<Null>,{89B25687-EDA0-4704-B00D-93EDDA162779},1,<Null>,<Null>,<Null>,<Null>,<Null>,115,<Null>,<Null>,<Null>,<Null>,<Null>,Point,18,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{9CEC5231-842E-46B1-8089-0D4212527760},1,SS,4,1,<Null>,1,<Null>,<Null>,{89B25687-EDA0-4704-B00D-93EDDA162779},1,<Null>,<Null>,<Null>,<Null>,<Null>,117,<Null>,<Null>,<Null>,<Null>,<Null>,Point,16,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{5061CFEB-C84E-4F24-B5AD-67E3F5B1B633},1,SS,4,1,<Null>,1,<Null>,<Null>,{89B25687-EDA0-4704-B00D-93EDDA162779},1,<Null>,<Null>,<Null>,<Null>,<Null>,107,<Null>,<Null>,<Null>,<Null>,<Null>,Point,25,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{504E252A-9C6F-475C-A9CF-0580D0655DC8},1,SS,1,0,1,1,<Null>,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,6,<Null>,<Null>,<Null>,<Null>,144,<Null>,<Null>,5,<Null>,<Null>,Point,9,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{E57B4DFC-224C-4D98-8524-4C0B81F95B2F},1,SS,1,0,1,1,<Null>,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,6,<Null>,<Null>,<Null>,<Null>,145,<Null>,<Null>,6,<Null>,<Null>,Point,9,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{5AF7D524-3670-4C90-98AD-8B6CBF346887},1,SS,1,0,1,1,<Null>,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,6,<Null>,<Null>,<Null>,<Null>,146,<Null>,<Null>,7,<Null>,<Null>,Point,10,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{8129D01B-E816-4194-ABBC-19DA966056CA},1,SS,1,0,1,1,<Null>,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,6,<Null>,<Null>,<Null>,<Null>,147,<Null>,<Null>,6,<Null>,<Null>,Point,8,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{D1D148E9-6FC8-4823-BCED-84734EB773E0},1,SS,1,0,1,1,<Null>,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,5,<Null>,<Null>,<Null>,<Null>,148,<Null>,<Null>,10,<Null>,<Null>,Point,14,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{DA4D59E8-242A-4A7D-A641-4079DC7D05AF},1,SS,1,0,1,1,<Null>,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,5,<Null>,<Null>,<Null>,<Null>,149,<Null>,<Null>,9.5,<Null>,<Null>,Point,8,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{E10650FD-131D-463B-BB0B-C2725444437C},1,SS,1,0,1,1,<Null>,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,5,<Null>,<Null>,<Null>,<Null>,150,<Null>,<Null>,13.5,<Null>,<Null>,Point,8,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{8146635A-8D35-467A-905A-7B445DCD0844},1,SS,3,1,<Null>,1,<Null>,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,<Null>,<Null>,<Null>,<Null>,<Null>,143,<Null>,<Null>,<Null>,<Null>,<Null>,Point,27,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{2080FAD3-65D7-4A33-82B2-B95092CD50BB},<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},2,<Null>,9,0,<Null>,<Null>,152,<Null>,16,<Null>,<Null>,<Null>,Point,<Null>,4,4,1,<Null>,<Null>,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>
{EB314645-7CAF-447F-A618-6976F9ACB96A},1,SS,3,1,<Null>,1,<Null>,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,<Null>,<Null>,<Null>,<Null>,<Null>,135,<Null>,<Null>,<Null>,<Null>,<Null>,Point,16,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{5D4EAB6F-CEDD-4BF0-9C96-93CDCC22AE11},<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},2,<Null>,9,0,<Null>,<Null>,151,<Null>,25,<Null>,<Null>,<Null>,Point,<Null>,6,6,1,<Null>,<Null>,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>
{496CCBDD-BDF4-4E03-9B48-04EC8536C962},1,SS,3,1,<Null>,1,<Null>,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,<Null>,<Null>,<Null>,<Null>,<Null>,142,<Null>,<Null>,<Null>,<Null>,<Null>,Point,27,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{90A618F2-9B4D-496B-B976-E520A1F9ADA6},4,SS,3,1,<Null>,1,1,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,<Null>,<Null>,<Null>,<Null>,<Null>,141,0,<Null>,24.6,<Null>,<Null>,Point,39,<Null>,<Null>,<Null>,0,0,<Null>,4.8,4.8,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{72F58AD5-8E4F-43E6-869C-631C00E4DD74},1,SS,3,1,<Null>,1,<Null>,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,<Null>,<Null>,<Null>,<Null>,<Null>,140,<Null>,<Null>,<Null>,<Null>,<Null>,Point,31,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{B6548F76-0062-4B56-A9C4-BF61C9001F53},1,SS,3,1,<Null>,1,<Null>,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,<Null>,<Null>,<Null>,<Null>,<Null>,139,<Null>,<Null>,<Null>,<Null>,<Null>,Point,26,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{07F2A45C-8729-47D0-A155-FEFFE6CA23A3},5,SS,3,1,<Null>,1,2,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,<Null>,<Null>,<Null>,<Null>,<Null>,138,0,<Null>,17.7,<Null>,<Null>,Point,21,<Null>,<Null>,<Null>,0,0,<Null>,3,3.5,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{D2E550E7-953E-480D-B889-98BB9BC01E93},1,SS,3,1,<Null>,1,<Null>,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,<Null>,<Null>,<Null>,<Null>,<Null>,136,<Null>,<Null>,<Null>,<Null>,<Null>,Point,15,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{3B88BFE5-FBC2-4099-875E-BF74D92A644C},1,SS,3,1,<Null>,1,<Null>,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,<Null>,<Null>,<Null>,<Null>,<Null>,134,<Null>,<Null>,<Null>,<Null>,<Null>,Point,14,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{4A07F889-4F5C-407B-9641-84FEE24C88B8},1,SS,3,1,<Null>,1,<Null>,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,<Null>,<Null>,<Null>,<Null>,<Null>,133,<Null>,<Null>,<Null>,<Null>,<Null>,Point,32,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{E628773F-CDDC-42E4-B30A-957C8FEE38FB},1,SS,3,1,<Null>,1,<Null>,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,<Null>,<Null>,<Null>,<Null>,<Null>,132,<Null>,<Null>,<Null>,<Null>,<Null>,Point,33,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{635549F3-6138-4A05-A97C-B7790270399E},1,SS,3,1,<Null>,1,<Null>,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,<Null>,<Null>,<Null>,<Null>,<Null>,131,<Null>,<Null>,<Null>,<Null>,<Null>,Point,25,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{CC4F7EFE-0E05-4705-9006-49F0F5488493},1,SS,3,1,<Null>,1,<Null>,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,<Null>,<Null>,<Null>,<Null>,<Null>,153,<Null>,<Null>,<Null>,<Null>,<Null>,Point,17,<Null>,<Null>,<Null>,0,0,<Null>,<Null>,<Null>,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
{7E8647F9-E838-464C-90B8-8BC29BDC30DF},2,SS,3,1,<Null>,1,4,<Null>,{B4980FC2-4DA9-4897-93E2-07D03233D2F4},1,<Null>,<Null>,<Null>,<Null>,<Null>,137,<Null>,<Null>,24.2,<Null>,<Null>,Point,41,<Null>,<Null>,<Null>,0,0,<Null>,6.7,6.6,new,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
